The Catcher in the Rye,5,Saint Pierre and Miquelon,11
Binoculars,6,Timor-Leste,9
conga,9,British Virgin Islands,13
Sleeping Bag,9,Marshall Islands,10
Blade Runner 2049,7,Fiji,6
Avengers: Endgame,3,Isle of Man,9
blue plush throw pillow,7,Mauritania,13
oven,1,Northern Mariana Islands,1
Shrek,8,Israel,8
Pencils,6,Malta,18
Fishing Rod,3,Togo,20
Baseball Glove,6,Finland,11
Counter-Strike: Global Offensive,9,Tajikistan,5
Rangefinder,4,Afghanistan,1
Golf Balls,1,Uruguay,3
Notebooks,8,Honduras,20
guitar,10,Lebanon,37
Omega Speedmaster Professional,7,Bahrain,7
Golf Clubs,7,Guatemala,1
Counter-Strike: Global Offensive,1,Sudan,10
planter pots,7,Iraq,19
Concealer,10,Ethiopia,14
Omega Seamaster,6,Tonga,12
Cooler,2,Iraq,16
Golf Glove,6,Cayman Islands,3
Golf Clubs,3,Iran,12
Cleanser,8,North Macedonia,2
Tennis Racket,11,Saint Helena,5
piano,5,Congo,1
Blush,6,Solomon Islands,1
Windows 11,1,Lebanon,6
Baseball Bat,1,Saint Martin,13
Breitling Navitimer,8,Colombia,7
macOS Ventura,12,Botswana,15
Crime and Punishment,3,Paraguay,15
Paper Clips,8,Cameroon,13
citrus candle,7,Kuwait,1
fish oil,1,Belarus,4
demons,7,Dominican Republic,9
Rubber Bands,3,Cote d'Ivoire,12
Patek Philippe Nautilus,10,Mongolia,4
toaster,11,Kyrgyz Republic,18
Android,10,Taiwan,14
Folders,3,Gambia,10
flute,6,Solomon Islands,8
Tennis Racket,7,Slovakia (Slovak Republic),7
War and Peace,10,Paraguay,1
piano,8,Bhutan,19
blue fuzzy blanket,7,Italy,19
Call of Duty: Modern Warfare II,7,Dominica,2
Pet Brush,9,Cameroon,6
modern sculpture,9,Lesotho,15
Golf Bag,1,Antarctica (the territory South of 60 deg S),13
motrin,3,Dominican Republic,19
fish oil,3,Belarus,19
Ubuntu,11,Croatia,2
Foundation,2,Macao,8
modern sculpture,11,Saint Pierre and Miquelon,10
Spider-Man (PS4),3,Madagascar,10
toaster,12,Finland,6
Ubuntu,8,Sri Lanka,27
tomato seeds,3,French Polynesia,18
Avengers: Endgame,5,Malta,11
Shrek,7,Austria,17
Soccer Ball,9,China,4
Breitling Navitimer,6,Cocos (Keeling) Islands,16
Crime and Punishment,5,Gabon,11
Collar,10,Ireland,15
iOS,5,Isle of Man,16
Mission: Impossible � Fallout,10,Macao,23
Foundation,7,Guam,19
cello,12,Switzerland,13
Avengers: Endgame,5,Saint Kitts and Nevis,1
Camping Tent,7,Morocco,10
toe fungus cream,2,Czech Republic,7
Golf Glove,12,Vietnam,14
The Legend of Zelda: Breath of the Wild,3,Cape Verde,8
Golf Tees,3,Gambia,10
Cartier Tank,10,Georgia,17
modern sculpture,1,Congo,11
red plush throw pillow,7,Ukraine,13
Baseball Glove,10,North Macedonia,3
microwave,7,Netherlands Antilles,25
Fedora,11,Antigua and Barbuda,1
Eyeshadow,4,Saint Helena,16
Golf Glove,12,Gambia,15
 mermaid sculpture,5,Uzbekistan,16
clean slate,11,Tokelau,18
Rangefinder,11,Bhutan,9
intense poetry,1,Israel,13
oven,2,South Africa,4
Jaeger-LeCoultre Reverso,9,Zambia,9
Save Willy,11,Guernsey,3
Android,12,Panama,7
Pride and Prejudice,8,Thailand,9
Guardians of the Galaxy,8,Netherlands Antilles,11
red plush throw pillow,8,Tonga,15
Sunscreen,5,Portugal,17
sad poetry,12,Georgia,19
toe fungus cream,7,Palestinian Territory,16
flute,2,Belize,7
Grooming Brush,8,Nigeria,1
demons,9,British Indian Ocean Territory (Chagos Archipelago),1
motrin,7,Ecuador,5
Save Willy,5,Benin,4
Pet Food,8,Mauritania,1
Rangefinder,3,Sierra Leone,8
white fuzzy blanket,4,Ecuador,14
magnesium,8,Samoa,20
modern sculpture,2,Korea,5
Paper Clips,5,Egypt,7
Golf Glove,1,Lao People's Democratic Republic,3
IWC Pilot�s Watch,3,Cook Islands,13
soil,5,Svalbard & Jan Mayen Islands,19
The Lord of the Rings,8,French Guiana,2
iOS,9,San Marino,7
fish oil,3,Mauritania,8
1984,12,Argentina,4
modern sculpture,4,Maldives,13
Tag Heuer Carrera,7,Armenia,11
Staples,1,Guinea,5
toe fungus cream,4,Costa Rica,1
The other woman,11,Korea,5
Tennis Racket,10,Lithuania,11
Mission: Impossible � Fallout,11,Kiribati,4
Tennis Racket,11,Gibraltar,1
Red Dead Redemption 2,5,Ireland,15
iOS,2,Rwanda,1
IWC Pilot�s Watch,4,Hong Kong,12
Litter Box,11,Thailand,16
Campfire Grill,11,Samoa,13
guitar,4,Panama,19
Body Lotion,11,Iran,7
Outdoor Clothing,5,Djibouti,2
Leash,7,Ghana,14
demons,11,Madagascar,1
Tissot Le Locle,2,Micronesia,7
shovel,9,United States of America,2
scenic painting,6,Antarctica (the territory South of 60 deg S),17
fish oil,1,Albania,17
macOS Ventura,1,Jordan,7
Golf Bag,3,Aruba,1
Pet Nail Clippers,6,Mongolia,12
Star Wars: Episode IV - A New Hope,5,Panama,18
Pet Crate,12,Albania,9
Flashlight,3,Mongolia,2
To Kill a Mockingbird,12,Christmas Island,6
Horizon Forbidden West,8,Ireland,3
advil,7,Tuvalu,18
Adobe Photoshop,7,Morocco,20
Soccer Ball,3,French Guiana,16
into the ocean,11,Armenia,8
Sunscreen,6,Bolivia,3
Rubber Bands,8,Djibouti,17
Mission: Impossible � Fallout,9,Bolivia,8
modern sculpture,8,Andorra,2
Inception,6,Macao,13
conga,1,Poland,18
modern sculpture,10,Nauru,10
piano,12,Saint Lucia,20
microwave,5,Cape Verde,15
soil,5,Turkmenistan,1
Tennis Racket,2,Estonia,19
To Kill a Mockingbird,3,Romania,7
Mad Max: Fury Road,7,Nauru,9
The Catcher in the Rye,2,South Georgia and the South Sandwich Islands,10
Stapler,11,French Polynesia,9
Exfoliator,5,Hungary,10
Golf Bag,3,Indonesia,2
intense poetry,1,Sierra Leone,20
Map and Compass,1,Macao,16
feminine products,8,Saint Lucia,16
IWC Pilot�s Watch,4,Turkey,10
advil,9,Tanzania,19
Golf Glove,6,Kenya,7
microwave,12,Eritrea,4
advil,5,Greece,17
Call of Duty: Modern Warfare II,1,Isle of Man,2
Tennis Racket,8,Montserrat,9
Notebooks,5,Qatar,19
Counter-Strike: Global Offensive,10,France,6
clean slate,7,Albania,17
Omega Seamaster,10,American Samoa,7
Pet Nail Clippers,8,Malaysia,14
Windows 11,2,El Salvador,5
red plush throw pillow,7,Tokelau,2
Cooler,12,Antarctica (the territory South of 60 deg S),9
blue fuzzy blanket,3,Taiwan,17
toaster,10,Niger,6
Baseball Glove,5,Saint Vincent and the Grenadines,14
Binoculars,9,Equatorial Guinea,18
toe fungus cream,8,Turkmenistan,3
Golf Tees,3,South Georgia and the South Sandwich Islands,4
flute,10,Burkina Faso,1
drums,8,Monaco,20
Collar,10,Bosnia and Herzegovina,12
Pet Gates,9,Puerto Rico,3
advil,12,Serbia,14
Spider-Man (PS4),9,Philippines,19
Camping Stove,7,Cambodia,2
The Lord of the Rings: The Fellowship of the Ring,12,Western Sahara,16
Blade Runner 2049,12,Cambodia,6
Horizon Forbidden West,12,Ukraine,1
Pet Clothes,8,Guam,12
dishwasher,4,Senegal,5
Adobe Photoshop,11,Azerbaijan,11
Blush,1,New Zealand,2
Tennis Racket,8,Kiribati,16
Notebooks,8,Algeria,5
Golf Glove,7,Mexico,7
Tennis Racket,6,Gibraltar,5
DOOM Eternal,10,Canada,1
Call of Duty: Modern Warfare II,11,Saint Pierre and Miquelon,17
planter pots,3,Nauru,8
Notebooks,10,Svalbard & Jan Mayen Islands,17
cello,10,Mauritius,20
microwave,10,Central African Republic,19
flute,11,Bahrain,13
iOS,6,Chile,9
Pride and Prejudice,5,Nepal,19
clean slate,3,Ethiopia,6
toaster,7,Cook Islands,10
floral painting,6,Tanzania,18
modern sculpture,4,Saint Vincent and the Grenadines,17
dishwasher,6,Zimbabwe,1
motrin,7,Bosnia and Herzegovina,9
Lipstick,3,Peru,11
magnesium,5,Korea,11
Longines Master Collection,10,Bolivia,13
Fedora,11,Venezuela,20
refrigerator,7,Spain,5
Longines Master Collection,12,Albania,10
magnesium,9,Iran,11
blue plush throw pillow,9,Iceland,10
Pride and Prejudice,8,Palau,14
Staples,1,Kenya,12
cello,10,Panama,1
Folders,8,Austria,6
Nail Polish,4,Guernsey,5
Overwatch 2,4,Bermuda,10
Golf Glove,2,Switzerland,16
Mad Max: Fury Road,8,Macao,17
guitar,5,Trinidad and Tobago,2
Pet Food,9,Croatia,6
toaster,1,American Samoa,18
Golf Balls,9,Lesotho,18
Perfume,1,Oman,20
 mermaid sculpture,1,South Georgia and the South Sandwich Islands,7
The Great Gatsby,7,Reunion,14
Assassin's Creed Valhalla,3,Maldives,20
The Lord of the Rings: The Fellowship of the Ring,8,Andorra,19
Mission: Impossible � Fallout,11,Mauritius,11
tomato seeds,10,Kazakhstan,5
Fedora,9,United States Virgin Islands,14
scenic painting,5,Ireland,7
Red Dead Redemption 2,10,Eritrea,19
blue fuzzy blanket,11,Singapore,6
into the ocean,2,Slovakia (Slovak Republic),12
big ben,9,Oman,2
Golf Glove,1,Mauritania,1
refrigerator,5,Seychelles,14
The Hobbit,9,Greenland,9
Eraser,9,Niger,17
motrin,10,Kuwait,16
Baseball Glove,6,Israel,14
tomato seeds,1,Morocco,20
guitar,6,Tunisia,9
Adobe Photoshop,9,United States Minor Outlying Islands,12
DOOM Eternal,6,Antigua and Barbuda,3
blackberry seeds,4,Vietnam,17
Avatar,5,Seychelles,5
Body Lotion,2,Antigua and Barbuda,15
romantic poetry,5,Malaysia,15
shovel,7,Palestinian Territory,12
drums,12,Bahrain,6
big ben,5,Finland,4
Jurassic Park,6,Aruba,15
Staples,1,Philippines,12
Harness,10,Spain,12
toaster,3,Lao People's Democratic Republic,13
Foundation,5,Sudan,4
drums,6,Guernsey,3
Golf Glove,3,Azerbaijan,3
Scratching Post,1,Montserrat,7
magnesium,11,Isle of Man,9
Pet Clothes,8,Solomon Islands,12
1984,2,Ecuador,18
Spider-Man (PS4),10,Netherlands Antilles,2
clean slate,3,Cape Verde,9
into the ocean,3,Canada,4
dishwasher,4,Portugal,14
Moby-Dick,5,Bangladesh,6
white fuzzy blanket,2,Cuba,1
Crime and Punishment,8,Japan,12
motrin,3,Saint Pierre and Miquelon,11
strawberry seeds,6,Cook Islands,16
The Dark Knight,8,Mauritania,17
cello,9,Maldives,11
Golf Glove,10,Isle of Man,13
The Legend of Zelda: Breath of the Wild,1,Montenegro,9
Volleyball,3,Saint Helena,19
Collar,2,Yemen,4
magnesium,1,Peru,4
The Dark Knight,2,Gabon,2
Save Willy,4,Saint Barthelemy,13
toe fungus cream,4,South Africa,14
Tag Heuer Carrera,6,Estonia,4
Concealer,1,Korea,8
Eraser,10,Panama,9
Soccer Ball,12,Colombia,19
Android,1,Syrian Arab Republic,7
Fedora,8,Wallis and Futuna,5
Inception,12,French Southern Territories,11
Golf Glove,10,Northern Mariana Islands,3
Save Willy,3,Palestinian Territory,8
demons,4,Djibouti,19
iOS,10,Cook Islands,6
Baseball Bat,11,Isle of Man,7
Pride and Prejudice,1,Dominica,1
blackberry seeds,2,Uzbekistan,6
cello,7,Congo,12
Omega Speedmaster Professional,1,Niue,8
intense poetry,9,Turks and Caicos Islands,2
Pet Cleaning Wipes,9,Saint Lucia,4
Spider-Man (PS4),11,Isle of Man,13
blackberry seeds,5,Lebanon,16
refrigerator,10,American Samoa,5
Inception,12,Mongolia,15
The Dark Knight,10,Iran,4
Spider-Man (PS4),9,Oman,19
Save Willy,9,United States Virgin Islands,19
romantic poetry,10,Saint Lucia,6
Grand Theft Auto V,9,New Caledonia,17
modern sculpture,10,Germany,20
Sleeping Pad,4,Lithuania,8
modern sculpture,11,Reunion,15
fish oil,9,Lebanon,12
Shrek,12,Samoa,1
animal painting,5,Benin,14
Windows 11,9,Svalbard & Jan Mayen Islands,14
Patek Philippe Nautilus,6,Venezuela,11
dishwasher,12,Comoros,20
The Lord of the Rings: The Fellowship of the Ring,7,Slovakia (Slovak Republic),6
toe fungus cream,11,Kuwait,3
cello,12,Iran,9
magnesium,3,Swaziland,7
Rolex Submariner,5,Moldova,14
dishwasher,4,Namibia,14
Pens,7,Uganda,5
modern sculpture,1,Costa Rica,8
tomato seeds,4,Serbia,14
oven,10,Congo,15
Omega Speedmaster Professional,6,Korea,20
conga,5,Niue,2
microwave,7,Pitcairn Islands,10
Sleeping Pad,5,Austria,14
Battlefield 2042,7,Tunisia,16
motrin,10,Seychelles,13
Dental Chews,5,Thailand,3
Pet Shampoo,5,Finland,5
Pet Shampoo,1,Cameroon,11
conga,5,Mauritius,14
Eyeshadow,11,Myanmar,3
Guardians of the Galaxy,1,Antigua and Barbuda,19
oven,9,Saint Vincent and the Grenadines,7
Apex Legends,6,Brunei Darussalam,16
magnesium,1,Zambia,8
romantic poetry,12,Burkina Faso,10
Patek Philippe Nautilus,4,Malta,20
Eyeliner,7,Palau,20
Adobe Photoshop,7,Venezuela,4
Volleyball,7,Iran,2
Ubuntu,9,United States Virgin Islands,10
Volleyball,8,Colombia,7
Eraser,10,Gambia,2
Jurassic Park,9,Australia,6
Sunscreen,2,Bosnia and Herzegovina,11
advil,8,New Zealand,15
Spider-Man (PS4),1,Mayotte,19
Fedora,4,Timor-Leste,17
clean slate,6,Estonia,1
The Great Gatsby,7,Gibraltar,6
Notebooks,9,Guinea,18
demons,1,Togo,9
flute,5,Rwanda,11
Avatar,4,Portugal,18
red plush throw pillow,4,Slovenia,14
The Lord of the Rings,6,Slovakia (Slovak Republic),20
advil,8,Iran,12
blue fuzzy blanket,1,Luxembourg,11
Fishing Rod,1,Lithuania,14
Fishing Tackle,5,Brunei Darussalam,3
Staples,7,Azerbaijan,11
vanilla candle,1,Northern Mariana Islands,1
 mermaid sculpture,2,Sweden,19
blackberry seeds,3,Congo,1
Dental Chews,1,United States Minor Outlying Islands,2
clean slate,9,Niue,13
Pride and Prejudice,3,Uruguay,19
Adobe Photoshop,6,Paraguay,19
microwave,5,Angola,6
Omega Seamaster,7,Montenegro,19
Sleeping Bag,10,Marshall Islands,14
motrin,8,Northern Mariana Islands,12
Omega Seamaster,1,Central African Republic,17
Golf Glove,7,Brunei Darussalam,4
magnesium,5,Vietnam,17
War and Peace,2,Burundi,2
guitar,5,Ecuador,11
Horizon Forbidden West,8,Guernsey,5
scenic painting,4,Lao People's Democratic Republic,14
Collar,4,Bulgaria,6
Hair Conditioner,5,India,15
intense poetry,5,Pakistan,7
animal painting,3,Andorra,8
into the ocean,7,Jersey,2
Rubber Bands,5,Isle of Man,5
modern sculpture,2,Brunei Darussalam,15
Red Dead Redemption 2,10,Cape Verde,14
Rangefinder,3,Turkey,1
Golf Bag,5,Botswana,19
intense poetry,8,Belgium,2
guitar,2,Svalbard & Jan Mayen Islands,19
feminine products,1,Fiji,17
Cartier Tank,9,Wallis and Futuna,9
Staples,8,Suriname,9
Ubuntu,5,Mexico,1
IWC Pilot�s Watch,1,North Macedonia,8
Tennis Racket,1,Kuwait,6
white fuzzy blanket,9,El Salvador,19
Tennis Racket,11,Belize,2
piano,11,Syrian Arab Republic,7
white plush throw pillow,9,Gabon,1
Golf Tees,12,Senegal,13
Golf Glove,5,Bulgaria,7
Golf Tees,4,Mongolia,15
Perfume,9,Luxembourg,17
Rubber Bands,9,Solomon Islands,9
Paper,1,Uzbekistan,5
Assassin's Creed Valhalla,6,Indonesia,16
Tag Heuer Carrera,10,Namibia,20
sad poetry,1,Anguilla,4
The Lord of the Rings,8,Malta,18
IWC Pilot�s Watch,8,Netherlands,8
Foundation,3,Seychelles,19
blue fuzzy blanket,11,Slovakia (Slovak Republic),3
drums,5,Vietnam,1
magnesium,12,Italy,8
guitar,11,Micronesia,12
The Legend of Zelda: Breath of the Wild,3,Qatar,12
War and Peace,1,Syrian Arab Republic,20
Moby-Dick,4,Kyrgyz Republic,4
Camping Stove,2,Antigua and Barbuda,14
Omega Seamaster,4,Mongolia,10
1984,1,Kazakhstan,20
big ben,6,Andorra,8
Golf Clubs,8,Belize,15
Folders,2,Comoros,12
Perfume,1,Eritrea,19
Baseball Glove,10,China,13
refrigerator,8,Heard Island and McDonald Islands,8
iOS,3,Solomon Islands,20
Shampoo,5,Swaziland,2
First Aid Kit,4,Chad,10
Lipstick,2,Fiji,6
animal painting,7,United States of America,12
blue plush throw pillow,10,Bosnia and Herzegovina,4
Mission: Impossible � Fallout,10,Tanzania,8
Mission: Impossible � Fallout,11,Myanmar,13
Avatar,6,Faroe Islands,11
big ben,9,Brunei Darussalam,20
The Catcher in the Rye,6,Iceland,14
Binders,11,Fiji,2
1984,3,Belize,3
Golf Clubs,1,Luxembourg,3
motrin,5,Kuwait,3
Pet Crate,11,Pakistan,18
Breitling Navitimer,7,Saint Lucia,10
refrigerator,6,Netherlands,17
toe fungus cream,2,Ecuador,12
animal painting,7,Moldova,8
oven,12,Hong Kong,6
Collar,12,Lithuania,18
Eyeliner,5,Cook Islands,5
Golf Clubs,3,Marshall Islands,11
dishwasher,10,Cook Islands,3
magnesium,8,Armenia,4
War and Peace,3,Botswana,15
Eraser,6,Canada,4
The Lord of the Rings,12,South Africa,5
Rubber Bands,10,Argentina,5
Fedora,5,United Arab Emirates,6
Camping Stove,10,Andorra,19
clean slate,6,Ireland,16
Lipstick,1,Turks and Caicos Islands,12
Portable Water Filter,7,Macao,30
Save Willy,10,Philippines,2
Counter-Strike: Global Offensive,10,Cameroon,15
Nail Polish,8,Singapore,13
Pens,6,Ukraine,3
Tennis Racket,5,North Macedonia,11
Blade Runner 2049,6,Niger,16
Notebooks,1,Madagascar,14
fish oil,6,Bangladesh,6
Binders,5,Costa Rica,2
microwave,12,Saint Kitts and Nevis,8
Mad Max: Fury Road,11,Dominican Republic,16
clean slate,7,Saint Vincent and the Grenadines,8
Rangefinder,10,Georgia,1
Binders,1,Guernsey,3
drums,3,Greece,3
magnesium,5,Western Sahara,5
Windows 11,3,South Georgia and the South Sandwich Islands,3
Notebooks,7,Tunisia,8
Rangefinder,4,Cameroon,15
Patek Philippe Nautilus,12,Saint Pierre and Miquelon,11
oven,7,Portugal,16
demons,4,Thailand,5
The Dark Knight,5,Lesotho,7
Face Mask,2,Belize,1
Baseball Glove,3,China,6
toe fungus cream,9,Honduras,6
Rubber Bands,6,Mayotte,20
Fire Starter,7,Somalia,15
Android,2,Bouvet Island (Bouvetoya),9
Cartier Tank,5,Uganda,5
white fuzzy blanket,5,Bulgaria,11
Pride and Prejudice,5,Niue,11
Windows 11,8,Maldives,2
Baseball Glove,9,Nicaragua,8
Shrek,3,Holy See (Vatican City State),11
animal painting,1,Netherlands Antilles,16
sad poetry,8,Israel,7
guitar,11,Jersey,11
Jaeger-LeCoultre Reverso,10,Swaziland,13
Cartier Tank,4,Norfolk Island,19
Mascara,7,Bahamas,8
Avengers: Endgame,9,Lesotho,13
planter pots,1,Mayotte,12
blue plush throw pillow,8,Djibouti,19
Litter Box,9,Slovenia,6
Grand Theft Auto V,4,Saudi Arabia,18
cello,10,San Marino,1
Food Bowl,1,Holy See (Vatican City State),13
Volleyball,12,Singapore,1
Folders,5,South Georgia and the South Sandwich Islands,2
macOS Ventura,5,France,16
Tennis Racket,10,Zambia,8
modern sculpture,7,Fiji,1
Mission: Impossible � Fallout,5,Korea,20
Sleeping Pad,7,South Georgia and the South Sandwich Islands,1
Horizon Forbidden West,1,Ireland,2
Serum,4,Mauritius,3
dishwasher,10,Canada,13
Fedora,7,North Macedonia,20
Shrek,4,Montenegro,14
Makeup Remover,6,Egypt,3
oven,8,Bolivia,15
advil,10,Norway,17
Lantern,9,New Caledonia,12
Toys,2,Guinea-Bissau,11
Pens,6,Israel,4
Rangefinder,9,Syrian Arab Republic,17
Crime and Punishment,11,Martinique,10
Fedora,5,Maldives,17
Tennis Racket,8,Argentina,10
Breitling Navitimer,11,Central African Republic,19
Golf Tees,9,Angola,17
oven,5,Cook Islands,10
animal painting,10,Western Sahara,2
Baseball Glove,8,Canada,7
Golf Tees,5,Canada,2
Golf Clubs,10,Saint Barthelemy,1
Highlighters,9,Tajikistan,17
Ubuntu,11,Armenia,20
toaster,4,Germany,16
Moby-Dick,11,Sierra Leone,12
Android,1,Madagascar,5
Soccer Ball,8,Bahamas,9
toe fungus cream,5,Puerto Rico,3
Notebooks,11,Denmark,6
Serum,11,Taiwan,4
Baseball Bat,10,Czech Republic,9
demons,3,Cameroon,18
toaster,11,Jordan,5
modern sculpture,3,Moldova,10
scenic painting,9,Swaziland,5
Volleyball,1,Luxembourg,1
Portable Water Filter,11,Japan,3
Perfume,8,Togo,15
dishwasher,4,New Zealand,15
Camping Chairs,6,Cote d'Ivoire,6
Rangefinder,9,Mauritius,4
tomato seeds,10,Oman,2
scenic painting,9,Puerto Rico,6
Harness,5,Jamaica,15
toaster,8,Italy,15
Overwatch 2,5,Syrian Arab Republic,2
Call of Duty: Modern Warfare II,4,Nepal,13
toaster,12,United States Minor Outlying Islands,3
 mermaid sculpture,2,Wallis and Futuna,17
Soccer Ball,5,Sierra Leone,6
Ubuntu,1,Belgium,10
Water Bowl,2,Saudi Arabia,5
Pet Shampoo,1,Gabon,15
Paper,1,United States Virgin Islands,2
Baseball Glove,8,Angola,15
oven,5,Armenia,10
conga,11,United States Minor Outlying Islands,9
floral painting,11,Algeria,11
Avengers: Endgame,11,San Marino,2
DOOM Eternal,1,Holy See (Vatican City State),17
Tennis Racket,1,Iraq,19
flute,7,Mozambique,17
Battlefield 2042,2,Jamaica,4
Pet Carrier Bag,2,Algeria,19
cello,3,Rwanda,13
Blade Runner 2049,9,Pakistan,19
Basketball,11,Bangladesh,2
shovel,3,Nicaragua,8
scenic painting,11,Liberia,9
planter pots,10,Montenegro,12
toaster,12,Czech Republic,19
Crime and Punishment,12,Tunisia,6
The other woman,4,Colombia,3
Rubber Bands,7,Central African Republic,16
Training Pads,6,Timor-Leste,16
Whiteboard,2,Latvia,16
fish oil,3,Zambia,5
guitar,1,Armenia,6
Cartier Tank,10,North Macedonia,4
Overwatch 2,9,Dominican Republic,7
white plush throw pillow,7,Latvia,18
Food Bowl,9,Eritrea,9
Rangefinder,10,Vanuatu,11
dishwasher,11,Palestinian Territory,15
Camping Chairs,10,Slovenia,13
The Great Gatsby,10,Uganda,11
white fuzzy blanket,12,Fiji,2
Rolex Submariner,12,Saint Barthelemy,2
Hair Conditioner,5,Russian Federation,13
Blush,12,Saint Vincent and the Grenadines,7
Scratching Post,8,Burkina Faso,2
Whiteboard Markers,6,Uzbekistan,7
DOOM Eternal,9,Lao People's Democratic Republic,13
toaster,7,North Macedonia,1
Harness,2,Saint Barthelemy,5
guitar,4,Burkina Faso,1
white plush throw pillow,9,Bouvet Island (Bouvetoya),19
feminine products,11,Spain,20
flute,1,Austria,6
Golf Tees,1,Afghanistan,11
romantic poetry,3,Libyan Arab Jamahiriya,15
The Dark Knight,1,Kiribati,17
big ben,3,Mauritius,12
toaster,11,Guinea-Bissau,1
guitar,12,Chile,2
conga,5,Western Sahara,9
1984,1,Niue,4
Hiking Boots,12,Sri Lanka,20
Golf Balls,10,Netherlands Antilles,1
Leash,7,Bangladesh,12
Collar,10,Benin,20
Moby-Dick,3,Antarctica (the territory South of 60 deg S),16
refrigerator,12,Falkland Islands (Malvinas),14
Training Pads,12,Djibouti,11
flute,6,Cuba,19
Basketball,5,Mauritius,11
Baseball Glove,3,Thailand,2
Android,2,Cape Verde,20
Moby-Dick,12,Switzerland,15
Assassin's Creed Valhalla,12,Colombia,18
Nail Polish,9,Sudan,12
Pride and Prejudice,5,Philippines,17
Soccer Ball,8,Micronesia,2
Paper Clips,12,Brazil,19
The Hobbit,11,Saint Pierre and Miquelon,6
Markers,1,Japan,18
Basketball,7,Kuwait,18
Highlighters,4,Gabon,14
guitar,7,Jamaica,11
Baseball Glove,3,Swaziland,1
Face Mask,3,Italy,10
Nail Polish,4,Serbia,16
floral painting,5,Norfolk Island,7
Golf Balls,9,Comoros,11
Eyeshadow,7,Guam,7
big ben,11,British Virgin Islands,3
magnesium,10,Mayotte,13
Golf Balls,7,Macao,8
Baseball Bat,11,Botswana,1
Save Willy,7,Australia,19
Tag Heuer Carrera,2,Sao Tome and Principe,19
guitar,11,Saint Pierre and Miquelon,15
Golf Balls,11,Colombia,4
microwave,3,Canada,17
red plush throw pillow,3,Aruba,10
Golf Bag,11,Cook Islands,11
Pet Carrier,9,Central African Republic,12
Blade Runner 2049,7,Malaysia,16
Avengers: Endgame,12,Djibouti,16
Sunscreen,12,Barbados,17
Golf Glove,3,Madagascar,10
conga,3,Saint Martin,12
big ben,4,Paraguay,10
Apex Legends,6,Saudi Arabia,9
citrus candle,7,Canada,12
Rangefinder,7,Jordan,7
Apex Legends,4,Nauru,20
fish oil,12,Congo,9
Golf Balls,8,Serbia,9
piano,12,Netherlands Antilles,2
Avatar,8,Mauritius,7
Windows 11,6,Guatemala,4
conga,7,Israel,14
refrigerator,9,Cocos (Keeling) Islands,12
red fuzzy blanket,1,Latvia,5
piano,12,Andorra,20
Golf Balls,3,Andorra,8
The Matrix,4,United Kingdom,12
drums,4,Ireland,4
Volleyball,10,Sudan,6
conga,2,Falkland Islands (Malvinas),8
microwave,7,Svalbard & Jan Mayen Islands,14
Sunscreen,6,Qatar,9
Red Dead Redemption 2,5,Zambia,8
Pet Clothes,6,Israel,14
drums,4,Eritrea,3
big ben,7,Nicaragua,15
Stapler,1,Trinidad and Tobago,7
Golf Bag,7,Christmas Island,14
Adobe Photoshop,7,Jersey,18
